Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
5.892,0.360,232.37,25.4,37,0,17
1.364,0.046,237.01,5.8,0,0,18
1.314,0.000,243.90,5.4,0,0,19
0.216,0.000,243.07,0.8,0,0,0
1.410,0.000,243.30,5.8,1,0,19
0.256,0.000,244.51,1.0,0,0,0
0.216,0.000,242.36,0.8,0,0,0
1.730,0.328,241.69,7.2,0,1,19
0.694,0.320,243.89,3.2,0,1,0
0.208,0.110,242.83,1.0,0,0,1
0.214,0.094,235.69,1.0,0,0,0
0.304,0.120,239.60,1.4,1,0,1
1.810,0.052,243.48,7.4,0,0,18
0.104,0.000,235.89,0.4,0,0,0
0.428,0.000,246.14,1.8,0,0,0
1.436,0.106,245.08,5.8,0,1,19
1.384,0.000,244.23,5.6,0,0,19
1.404,0.082,239.91,5.8,0,1,19
1.192,0.066,238.59,5.0,0,0,18
1.564,0.048,231.72,6.8,1,0,16
0.378,0.116,243.87,1.6,0,0,1
1.460,0.108,241.54,6.0,0,0,18
2.348,0.184,238.69,9.8,0,0,18
1.618,0.074,239.34,6.8,0,0,18
0.270,0.098,240.69,1.2,0,0,1
1.180,0.078,233.60,5.0,0,0,17
2.858,0.000,238.71,12.8,20,0,18
0.326,0.114,244.45,1.4,0,0,0
0.510,0.120,241.01,2.2,0,0,1
1.400,0.048,241.25,5.8,0,0,18
0.580,0.094,241.90,2.4,0,2,0
1.280,0.052,240.19,5.2,0,0,18
1.386,0.000,238.61,5.8,0,0,18
1.826,0.070,242.07,7.4,0,0,19
0.342,0.196,241.32,1.6,0,0,0
0.266,0.096,243.47,1.2,0,0,0
0.896,0.110,239.71,3.8,0,0,0
0.370,0.206,239.26,1.8,0,2,0
0.316,0.104,240.96,1.4,0,0,0
0.324,0.100,246.64,1.4,0,0,1
1.296,0.064,239.56,5.4,0,0,17
2.452,0.000,238.91,10.2,37,0,1
0.428,0.308,238.84,2.2,0,1,0
2.148,0.000,236.71,9.0,0,0,18
1.966,0.054,242.27,8.0,0,0,19
0.702,0.100,241.70,2.8,0,0,0
0.334,0.112,246.08,1.4,0,0,0
2.666,0.192,237.10,11.2,1,1,17
1.266,0.058,239.63,5.2,0,0,18
0.246,0.140,241.69,1.2,0,0,0
0.320,0.080,245.20,1.4,0,0,0
1.094,0.000,231.51,4.6,0,0,16
0.236,0.144,243.63,1.0,0,0,1
3.748,0.064,234.69,15.8,36,0,18
1.358,0.000,234.63,5.8,0,0,17
0.354,0.146,247.22,1.6,0,1,0
1.492,0.110,242.29,6.2,0,0,19
1.386,0.060,246.11,5.6,0,0,19
2.222,0.060,239.45,9.2,1,0,19
0.232,0.000,245.10,1.0,0,0,0
0.228,0.094,241.22,1.0,0,0,1
0.256,0.120,241.87,1.2,0,0,0
0.508,0.182,237.81,2.2,0,2,0
1.346,0.238,241.22,5.6,0,0,12
0.342,0.124,236.50,1.6,0,0,0
0.208,0.000,244.13,0.8,0,0,0
1.394,0.108,242.68,5.6,0,0,18
1.770,0.168,234.86,7.4,0,2,17
0.294,0.214,239.37,1.4,0,2,1
0.230,0.102,236.87,1.0,0,0,0
2.194,0.092,239.62,9.2,0,0,18
1.358,0.070,240.97,5.6,2,0,18
3.780,0.230,236.75,16.6,0,0,1
0.336,0.204,239.63,1.6,0,1,0
0.704,0.402,240.39,3.4,0,1,0
0.292,0.000,248.93,1.2,0,0,0
0.344,0.000,240.47,1.4,0,0,0
3.462,0.000,238.12,14.4,38,0,0
0.710,0.384,243.67,3.2,0,2,0
1.414,0.000,240.76,5.8,0,0,0
0.466,0.226,243.29,2.2,0,0,0
0.232,0.094,242.31,1.0,0,0,1
0.218,0.000,241.67,1.0,0,0,0
0.612,0.000,242.24,2.6,0,0,1
1.516,0.110,235.61,6.4,0,0,1
0.168,0.140,240.14,0.8,0,2,1
0.228,0.086,241.35,1.0,0,0,1
1.436,0.178,234.54,6.2,0,2,17
0.276,0.000,245.18,1.0,0,0,0
3.200,0.230,237.28,13.4,0,2,18
0.652,0.000,247.50,2.6,0,0,0
0.788,0.214,237.93,3.4,0,1,0
0.362,0.216,241.06,1.6,0,1,0
1.406,0.000,240.32,5.8,0,0,18
0.130,0.000,239.85,0.6,0,0,0
0.520,0.094,244.77,2.0,0,2,1
4.182,0.268,241.40,17.2,0,4,18
3.532,0.138,230.24,15.2,36,1,16
0.426,0.232,242.28,2.0,0,2,1
0.306,0.264,242.91,1.6,0,2,1
4.486,0.050,235.27,19.0,37,0,17
0.986,0.092,238.17,4.2,0,1,0
0.348,0.134,242.70,1.4,0,0,0
1.994,0.216,239.20,8.8,0,0,18
0.236,0.000,244.24,1.0,0,0,1
3.782,0.232,237.64,16.2,0,29,11
0.266,0.000,243.97,1.0,0,0,0
0.268,0.000,245.01,1.0,0,0,1
1.370,0.226,240.18,5.6,0,2,17
0.244,0.140,242.06,1.2,0,0,0
1.516,0.180,242.86,6.2,0,0,19
0.280,0.068,240.14,1.2,0,0,1
0.302,0.240,240.12,1.6,0,0,1
0.290,0.104,243.36,1.2,0,1,0
2.038,0.236,240.95,8.4,0,0,18
0.338,0.070,242.03,1.4,0,0,1
1.492,0.258,238.97,6.2,0,2,18
1.342,0.064,239.02,5.6,0,0,17
1.890,0.000,241.34,7.8,0,0,18
0.484,0.310,244.70,2.2,0,0,1
0.282,0.000,246.80,1.2,0,0,0
1.430,0.202,233.63,6.2,0,1,17
0.268,0.000,244.44,1.2,0,0,0
1.486,0.246,239.78,6.2,1,2,18
3.670,0.666,241.13,16.0,0,1,19
0.348,0.286,241.84,1.8,0,1,1
1.280,0.000,239.59,5.2,0,1,18
1.546,0.064,236.77,6.6,0,0,17
2.454,0.058,235.35,10.4,0,0,17
1.464,0.118,245.58,5.8,0,0,19
0.162,0.000,238.72,0.8,0,0,1
0.326,0.242,241.06,1.6,0,1,1
1.686,0.364,240.44,7.2,0,0,18
1.554,0.292,241.14,6.6,0,22,0
0.294,0.000,243.11,1.2,0,0,0
2.042,0.270,234.72,8.8,0,1,16
1.142,0.082,241.02,4.6,0,0,1
0.390,0.362,243.35,2.2,0,1,0
0.310,0.130,243.87,1.4,0,1,0
0.242,0.106,239.73,1.0,0,2,1
0.216,0.000,244.54,1.0,0,0,0
3.020,0.300,241.05,12.6,1,23,18
0.822,0.136,240.49,3.4,0,0,12
0.306,0.232,242.01,1.6,0,0,0
0.480,0.118,247.77,2.2,0,0,0
0.316,0.096,239.72,1.4,0,1,1
0.378,0.190,240.66,1.6,0,0,0
0.144,0.000,245.93,0.6,0,0,1
0.274,0.130,243.55,1.2,0,1,0
3.658,0.204,240.64,15.2,0,0,17
1.432,0.104,245.45,5.8,0,0,18
0.312,0.084,242.84,1.2,0,0,1
2.876,0.104,238.79,12.0,0,0,18
0.206,0.052,241.89,0.8,0,0,0
0.236,0.000,244.10,1.0,0,0,0
0.220,0.000,245.12,0.8,0,0,0
0.248,0.000,245.99,1.0,0,0,0
0.250,0.052,241.28,1.0,0,0,1
0.252,0.124,239.13,1.2,0,0,1
0.326,0.256,236.77,1.6,0,2,0
3.624,0.228,243.93,14.8,0,2,18
0.176,0.000,243.83,0.8,0,0,1
1.802,0.352,242.38,7.6,0,24,1
0.400,0.192,245.45,1.8,0,0,0
0.290,0.078,246.12,1.2,0,0,0
1.930,0.264,242.92,8.0,1,1,0
2.754,0.106,234.45,12.4,0,0,0
0.286,0.206,243.15,1.4,0,1,0
0.244,0.000,243.43,1.2,0,0,0
1.756,0.000,241.96,7.2,0,0,18
0.590,0.048,243.49,2.4,0,0,0
0.194,0.150,239.07,1.2,0,1,1
0.512,0.274,243.96,2.4,0,1,0
0.432,0.000,245.38,2.0,0,0,0
1.272,0.000,238.36,5.2,1,0,18
1.788,0.108,241.68,7.4,0,2,18
0.494,0.206,242.36,2.2,0,1,1
0.276,0.102,241.67,1.2,0,0,0
3.020,0.116,239.32,12.6,0,0,18
0.808,0.202,240.48,3.4,0,0,12
0.252,0.000,247.08,1.0,0,0,1
0.358,0.124,241.74,1.6,0,0,1
0.588,0.226,240.10,3.2,0,2,3
1.380,0.070,238.85,5.8,0,0,17
1.450,0.160,242.52,6.0,0,0,0
1.048,0.282,236.93,4.6,0,1,0
0.522,0.224,241.98,2.4,0,1,0
0.558,0.202,239.81,2.4,0,1,1
0.280,0.204,236.91,1.4,0,0,0
2.160,0.396,231.58,9.4,1,1,16
0.156,0.000,241.47,0.6,0,0,0
0.370,0.122,243.17,1.6,0,0,0
1.414,0.102,240.33,5.8,0,0,18
0.548,0.244,242.19,2.4,0,0,1
1.276,0.132,242.40,5.2,0,0,1
1.454,0.000,241.13,6.0,0,0,18
0.716,0.208,240.55,3.0,0,0,1
0.730,0.200,241.44,3.2,0,1,1
0.126,0.000,237.63,0.6,0,0,0
1.392,0.000,245.27,5.6,0,0,19
1.322,0.116,240.80,5.4,0,0,18
1.532,0.264,241.87,6.4,0,0,18
0.356,0.096,241.66,1.6,0,2,0
1.368,0.192,238.67,5.8,0,0,18
0.146,0.000,239.06,0.6,0,0,1
1.558,0.000,236.15,6.6,0,0,0
0.310,0.204,238.31,1.4,0,2,0
0.266,0.000,246.43,1.0,0,0,1
0.188,0.148,239.39,1.0,0,0,0
0.416,0.186,242.14,1.8,0,0,1
1.650,0.190,241.64,6.8,0,1,19
0.342,0.114,241.85,1.4,0,0,1
2.848,0.120,238.71,12.0,0,0,18
0.346,0.252,242.77,1.8,0,2,1
0.244,0.238,239.23,1.4,0,1,0
1.874,0.094,240.88,7.8,0,0,0
0.942,0.516,242.67,4.8,0,0,0
0.170,0.144,242.87,0.8,0,1,1
0.600,0.274,242.20,2.6,0,2,0
0.306,0.124,240.22,1.4,0,0,0
0.302,0.178,244.92,1.6,0,2,0
0.256,0.116,243.70,1.2,0,0,1
3.006,0.072,239.19,12.6,2,0,18
0.126,0.000,237.26,0.6,0,0,0
0.242,0.000,236.21,1.0,1,0,0
1.094,0.000,232.30,4.6,0,0,17
1.298,0.180,234.23,5.6,0,0,17
0.186,0.066,240.21,0.8,0,0,0
0.388,0.098,241.26,1.6,0,0,1
0.316,0.184,240.97,1.4,0,0,1
0.194,0.000,241.82,1.0,0,0,0
3.164,0.058,243.71,13.0,39,0,1
1.264,0.050,238.25,5.2,0,0,17
1.668,0.000,238.83,7.0,0,2,18
0.304,0.090,243.44,1.2,0,1,0
1.140,0.000,231.58,4.8,0,0,16
2.556,0.338,237.96,10.8,1,0,18
1.790,0.108,239.61,7.4,0,1,18
1.336,0.062,236.94,5.6,0,1,17
0.290,0.216,244.75,1.4,0,1,1
1.916,0.138,237.75,8.0,0,0,17
1.890,0.000,239.51,7.8,1,0,17
2.900,0.052,230.49,12.6,0,26,16
0.282,0.076,244.79,1.2,0,0,0
0.778,0.000,237.85,3.4,1,0,0
0.668,0.460,236.37,3.4,0,1,1
1.420,0.000,238.53,6.0,0,0,17
0.330,0.218,241.18,1.6,0,0,1
1.648,0.182,245.42,6.6,0,0,19
0.394,0.220,243.07,1.8,0,1,1
2.098,0.422,239.08,9.0,1,1,22
0.210,0.102,238.44,1.0,0,0,0
3.428,0.080,240.49,14.2,0,1,18
0.272,0.000,240.14,1.4,0,0,0
0.486,0.000,241.56,2.0,0,0,1
1.380,0.220,240.60,5.8,0,1,19
0.196,0.088,236.03,0.8,0,1,0
2.232,0.228,239.17,9.4,0,0,29
0.464,0.128,244.58,2.0,0,2,0
1.640,0.198,233.24,7.0,0,1,17
0.326,0.062,244.03,1.4,0,0,1
0.330,0.166,242.49,1.6,0,1,0
0.302,0.000,240.06,1.4,0,0,0
1.180,0.220,237.80,5.0,0,0,1
1.708,0.000,243.73,8.0,0,0,0
4.012,0.494,236.32,17.0,38,1,17
0.304,0.046,245.70,1.4,0,0,0
1.968,0.476,237.32,8.4,1,2,18
0.226,0.128,240.34,1.0,0,0,0
1.912,0.192,238.21,8.0,0,1,0
0.290,0.088,237.58,1.2,0,1,0
1.396,0.052,240.07,5.8,0,0,18
0.758,0.118,241.73,3.6,0,0,0
0.306,0.112,243.14,1.2,0,0,0
0.346,0.098,240.67,1.4,0,0,1
1.600,0.216,239.67,6.6,0,0,18
0.222,0.140,243.86,1.0,0,0,0
0.342,0.082,238.92,1.4,0,0,0
1.626,0.136,241.67,6.8,0,1,19
0.352,0.116,245.18,1.4,0,1,1
0.310,0.110,240.83,1.4,0,0,0
1.944,0.128,235.64,8.2,0,0,0
0.438,0.152,240.12,1.8,0,1,1
0.220,0.190,243.19,1.2,0,1,0
0.326,0.120,241.33,1.4,0,0,1
2.360,0.000,240.10,9.8,0,0,18
3.548,0.112,239.05,14.8,37,0,1
0.174,0.000,241.20,0.8,0,0,0
1.818,0.370,243.48,7.6,2,0,18
0.324,0.072,241.03,1.4,0,2,1
0.336,0.110,246.87,1.4,0,1,1
0.576,0.000,242.92,2.4,0,0,0
0.312,0.058,244.97,1.2,0,0,0
1.390,0.064,242.05,5.6,0,0,18
1.316,0.000,241.73,5.4,0,0,19
0.386,0.150,235.49,1.8,0,0,0
0.574,0.108,243.87,2.4,0,0,0
1.758,0.000,243.70,7.2,0,0,18
2.332,0.000,239.11,9.6,0,0,18
0.624,0.000,242.47,2.6,0,0,0
2.108,0.246,241.30,8.8,0,0,29
2.140,0.486,239.33,9.0,0,1,29
0.410,0.228,238.86,1.8,0,0,1
1.010,0.000,245.31,4.0,0,0,1
1.262,0.052,237.59,5.2,0,0,0
1.524,0.168,239.50,6.4,0,0,18
2.810,0.176,240.57,11.6,0,1,19
2.490,0.510,239.61,10.6,0,2,18
0.342,0.088,244.82,1.4,0,0,0
0.240,0.134,238.10,1.2,0,2,0
0.292,0.198,234.38,1.4,0,1,0
1.064,0.282,239.01,4.6,0,1,1
0.402,0.196,242.12,1.8,0,2,0
0.260,0.000,248.17,1.0,0,0,0
0.386,0.046,248.18,1.6,0,0,0
3.402,0.000,238.95,14.4,0,26,18
0.460,0.314,243.30,2.2,0,1,0
1.366,0.232,239.41,5.6,0,1,18
2.990,0.166,236.66,12.6,1,1,18
0.600,0.270,246.99,2.6,0,0,0
1.846,0.218,239.34,7.6,0,2,18
2.856,0.252,238.71,12.0,38,6,0
0.258,0.078,241.55,1.2,0,0,1
0.440,0.000,244.77,2.2,0,0,0
0.888,0.210,240.36,3.8,0,0,12
0.312,0.060,242.57,1.4,0,0,0
0.272,0.000,246.82,1.2,0,0,0
0.198,0.112,234.37,1.0,0,0,0
0.104,0.000,236.26,0.4,0,0,0
1.410,0.000,241.12,5.8,0,0,19
0.432,0.166,242.12,2.4,0,0,3
1.696,0.140,239.56,7.0,0,0,19
0.402,0.120,244.79,1.8,0,0,0
0.322,0.228,238.48,1.6,0,2,1
1.498,0.170,240.84,6.2,0,2,18
1.374,0.070,233.44,5.8,0,0,16
0.220,0.120,242.00,1.0,0,0,1
0.350,0.226,240.80,1.8,0,1,1
1.504,0.052,239.86,6.2,0,0,18
1.632,0.000,240.58,6.8,0,1,17
0.224,0.000,236.60,1.0,0,0,0
1.472,0.056,231.22,6.2,0,0,17
0.310,0.102,240.60,1.4,0,0,0
1.182,0.100,231.99,5.0,0,0,17
0.264,0.190,239.99,1.4,0,2,0
1.300,0.050,239.86,5.4,1,0,0
3.722,0.830,236.98,16.2,0,1,18
0.958,0.208,239.00,4.0,0,1,0
2.408,0.072,242.41,9.8,0,0,19
1.710,0.088,238.58,7.0,0,0,18
0.236,0.098,241.71,1.0,0,1,0
1.782,0.072,239.87,7.4,0,2,18
0.472,0.084,241.93,2.2,0,1,0
0.636,0.416,242.45,3.0,1,0,0
0.330,0.182,234.63,1.6,0,1,0
0.200,0.096,237.34,1.0,0,0,0
0.342,0.114,243.12,1.4,0,0,1
1.336,0.112,242.19,5.4,0,0,19
0.204,0.122,242.78,1.0,0,1,1
0.714,0.000,242.39,2.8,0,0,0
1.310,0.000,241.34,5.4,0,0,19
0.366,0.174,238.41,1.8,0,2,0
0.744,0.304,240.34,3.2,0,1,0
3.290,0.000,236.85,13.8,0,0,17
0.578,0.076,237.63,2.4,0,0,0
2.962,0.134,240.87,12.4,1,22,17
0.316,0.000,244.08,1.2,0,0,1
1.716,0.126,240.01,7.2,0,0,17
0.138,0.000,241.79,0.6,0,0,1
1.332,0.000,241.24,5.4,0,0,18
0.528,0.056,242.27,2.2,0,0,0
0.148,0.048,243.19,0.6,0,0,0
0.242,0.084,241.82,1.2,0,0,1
0.408,0.246,245.44,1.8,0,2,0
0.250,0.232,241.40,1.4,0,0,1
0.290,0.000,248.87,1.2,0,0,1
1.974,0.102,238.76,8.4,1,0,0
0.280,0.212,244.30,1.4,0,2,1
0.408,0.096,240.40,1.8,0,0,1
0.538,0.082,244.83,2.2,0,0,0
1.408,0.076,237.14,6.0,0,0,18
1.722,0.082,239.11,7.2,0,0,1
3.376,0.066,235.88,14.2,0,0,18
3.748,0.314,236.48,16.0,0,28,17
0.522,0.162,241.63,2.4,0,0,0
1.204,0.000,240.72,5.0,0,0,18
0.312,0.000,241.43,1.4,0,0,0
0.468,0.190,243.49,2.0,0,2,0
0.370,0.236,241.31,1.8,0,1,1
0.306,0.000,245.42,1.4,0,0,0
1.064,0.088,243.95,4.4,0,0,0
0.148,0.000,241.47,0.6,0,0,0
0.256,0.056,237.59,1.2,0,0,0
0.304,0.052,241.86,1.2,0,0,1
0.290,0.060,240.42,1.2,0,0,0
2.004,0.332,238.40,8.4,0,1,30
0.282,0.116,241.34,1.2,0,0,1
2.660,0.048,239.54,11.0,0,39,0
0.286,0.088,240.90,1.2,0,0,0
2.596,0.174,238.08,10.8,37,1,1
0.468,0.358,243.06,2.4,0,1,1
0.292,0.232,240.57,1.4,0,0,0
1.430,0.210,238.95,6.0,0,1,18
1.674,0.000,237.14,7.0,1,0,17
2.812,0.318,239.57,11.8,0,0,19
1.044,0.080,237.63,4.4,0,0,1
1.504,0.232,242.74,6.2,0,1,19
1.762,0.000,236.69,7.4,1,0,0
0.384,0.232,238.52,1.8,0,1,0
0.626,0.150,240.68,2.8,0,1,0
0.794,0.308,240.08,4.0,0,1,5
0.288,0.130,240.01,1.4,0,0,1
0.472,0.000,240.90,2.0,0,0,1
0.402,0.212,242.70,1.8,0,0,0
0.374,0.000,246.12,1.4,0,0,1
0.362,0.138,244.52,1.6,0,0,1
1.782,0.190,239.49,7.4,0,1,18
0.422,0.194,243.71,1.8,0,1,1
1.702,0.258,241.49,7.0,0,2,12
0.342,0.110,246.16,1.4,0,0,0
1.376,0.180,240.61,5.6,0,2,19
0.360,0.100,239.40,1.6,0,0,0
0.150,0.000,242.75,0.6,0,0,1
1.910,0.224,240.35,8.0,0,1,18
0.120,0.000,235.28,0.6,0,0,0
2.682,0.092,238.59,11.2,0,0,18
0.256,0.254,240.80,1.4,0,0,1
0.112,0.000,240.30,0.4,0,0,0
0.684,0.056,243.96,2.8,0,0,0
2.700,0.294,238.04,11.4,0,0,17
0.288,0.000,234.04,1.4,0,0,0
1.118,0.000,240.96,6.0,0,0,0
0.280,0.000,242.81,1.2,0,0,0
1.870,0.064,241.90,7.6,0,0,18
4.378,0.068,233.62,18.6,0,0,17
1.574,0.266,247.59,6.4,0,1,19
1.790,0.086,240.97,7.4,0,0,19
1.444,0.224,240.10,6.0,0,1,17
1.428,0.098,237.37,6.0,2,0,17
0.238,0.106,245.69,1.0,0,0,1
0.314,0.218,237.94,1.6,0,0,0
1.700,0.000,236.50,7.2,0,0,17
2.702,0.054,237.91,11.2,0,1,18
0.516,0.074,241.85,2.4,0,0,0
1.338,0.000,243.09,5.4,0,0,19
1.792,0.110,241.47,7.4,1,1,0
1.268,0.074,242.13,5.2,0,0,0
0.434,0.114,238.38,2.0,0,2,1
2.634,0.000,236.30,11.4,0,0,18
1.338,0.094,240.41,5.6,0,0,18
2.262,0.138,238.83,9.4,0,0,0
0.542,0.110,244.38,2.2,0,0,1
0.310,0.096,241.50,1.2,0,0,0
1.936,0.066,241.32,8.0,0,0,18
2.010,0.106,242.79,8.2,0,0,18
1.398,0.096,242.33,5.6,0,0,19
0.430,0.096,242.19,1.8,0,0,0
1.708,0.202,237.45,7.2,0,4,17
0.524,0.092,236.21,2.6,0,0,6
1.914,0.208,243.08,7.8,0,2,18
0.180,0.000,244.48,0.8,0,0,1
1.308,0.074,233.37,5.6,0,0,17
0.220,0.000,242.47,0.8,0,0,0
0.364,0.068,240.90,1.6,0,0,1
0.314,0.056,246.07,1.2,0,0,0
0.300,0.054,242.98,1.4,0,0,1
0.250,0.106,241.25,1.0,0,1,0
0.148,0.000,245.44,0.6,0,0,0
0.718,0.296,244.14,3.2,0,0,0
1.616,0.000,238.37,6.8,0,0,18
0.298,0.206,239.71,1.4,0,2,1
2.504,0.000,234.77,10.6,0,0,0
1.006,0.096,240.05,4.2,0,0,12
0.448,0.108,242.54,1.8,0,0,1
0.566,0.112,241.11,2.6,0,0,0
0.120,0.000,236.00,0.6,0,0,0
0.974,0.276,244.28,4.8,0,2,0
0.326,0.178,241.42,1.8,0,1,1
0.392,0.068,243.80,1.6,0,0,1
1.296,0.050,241.35,5.4,0,0,18
0.162,0.000,243.24,0.6,0,0,1
0.264,0.186,238.27,1.4,0,1,0
1.214,0.050,232.60,5.2,0,0,17
0.266,0.106,237.52,1.2,0,0,0
0.402,0.234,243.02,1.8,0,2,0
1.340,0.086,238.82,5.6,0,1,17
0.128,0.000,239.84,0.6,0,0,0
0.106,0.000,243.10,0.4,0,0,0
1.280,0.000,238.72,5.2,0,0,18
0.480,0.070,247.86,2.0,0,2,1
0.104,0.000,235.78,0.4,0,0,0
1.310,0.048,238.14,5.4,0,0,17
1.386,0.112,239.48,5.8,1,0,18
0.328,0.224,241.08,1.6,0,0,1
1.004,0.144,237.26,4.4,0,0,1
1.292,0.000,240.97,5.2,0,0,18
0.526,0.232,241.07,2.4,0,0,0
2.654,0.198,235.76,11.2,1,0,18
0.196,0.094,236.36,0.8,0,1,0
1.392,0.072,241.10,5.6,0,0,19
0.390,0.094,244.00,1.6,0,0,0
1.294,0.312,238.92,5.6,0,0,12
0.342,0.056,243.43,1.4,0,0,0
0.228,0.116,240.42,1.0,0,0,0
3.360,0.314,239.89,15.2,0,0,0
0.222,0.000,243.95,1.0,0,0,0
0.232,0.000,243.10,1.0,0,0,0
1.984,0.052,233.35,8.4,0,2,16
0.384,0.104,241.44,1.6,0,0,0
1.694,0.202,238.78,7.2,0,1,18
5.576,0.246,242.06,23.4,1,31,18
3.306,0.164,238.98,13.8,0,23,18
0.336,0.000,241.46,1.4,0,0,0
0.214,0.000,238.85,0.8,0,0,0
0.338,0.230,242.74,1.6,0,0,1
0.220,0.000,245.67,0.8,0,0,0
0.822,0.178,241.40,3.4,0,0,0
0.910,0.000,247.05,3.8,0,0,0
0.392,0.300,244.33,2.0,0,1,0
2.772,0.000,239.74,11.4,38,0,0
1.384,0.200,236.31,5.8,0,1,18
0.218,0.140,243.17,1.0,0,0,0
2.332,0.074,240.97,9.6,2,0,18
0.368,0.152,248.33,1.6,0,0,0
0.318,0.252,242.10,1.6,0,2,0
0.184,0.084,242.88,0.8,0,0,0
2.218,0.172,237.06,9.2,0,1,17
0.396,0.230,245.05,1.8,0,1,0
1.226,0.108,236.71,5.2,0,0,18
0.426,0.098,243.12,1.8,0,0,0
1.074,0.066,239.83,4.8,0,0,15
0.266,0.000,242.39,1.2,0,1,0
0.504,0.220,238.45,2.4,0,0,1
4.468,0.336,234.25,19.6,27,2,0
1.040,0.000,240.61,4.2,1,0,0
2.896,0.156,239.04,12.6,32,0,11
1.686,0.062,237.89,7.0,1,0,18
0.220,0.000,243.39,0.8,0,0,0
1.490,0.140,242.88,7.6,19,0,0
0.242,0.120,237.04,1.0,0,0,0
0.260,0.086,241.75,1.2,0,0,0
0.292,0.184,232.64,1.4,0,1,0
1.392,0.100,243.72,5.6,0,0,0
0.474,0.292,242.18,2.2,0,1,0
1.828,0.000,240.03,7.6,0,0,18
1.658,0.000,242.27,7.0,0,0,19
0.232,0.000,241.86,1.0,0,0,0
1.632,0.252,234.14,7.0,0,0,17
0.290,0.220,238.12,1.4,0,0,0
0.102,0.000,235.51,0.4,0,0,0
0.438,0.266,242.17,2.0,0,1,0
0.148,0.000,241.86,0.6,0,0,0
1.624,0.240,236.87,6.8,0,1,18
2.724,0.000,230.17,11.8,0,0,16
2.428,0.000,238.94,10.0,38,0,1
0.194,0.084,232.45,0.8,0,1,0
0.344,0.048,240.30,1.4,0,0,0
2.328,0.000,237.51,9.8,0,0,0
0.190,0.000,245.04,0.8,0,0,0
1.934,0.146,238.50,8.0,0,0,28
0.662,0.074,234.36,2.8,0,0,0
0.344,0.048,248.76,1.4,0,0,0
1.554,0.190,239.78,6.4,0,0,18
0.444,0.082,244.01,1.8,0,0,0
1.364,0.080,241.07,5.6,0,0,18
1.828,0.048,241.10,7.6,0,1,18
0.256,0.100,238.83,1.2,0,0,1
0.312,0.240,243.21,1.6,0,0,0
0.446,0.000,248.31,1.8,0,0,0
0.580,0.206,245.95,2.4,0,2,1
0.300,0.336,242.16,1.8,0,0,1
0.180,0.116,240.70,0.8,0,1,0
6.598,0.078,235.79,28.0,0,0,17
0.224,0.146,242.60,1.0,0,1,1
1.384,0.192,240.68,5.8,0,1,18
0.366,0.110,240.97,1.6,0,0,1
1.694,0.082,240.42,7.0,0,0,17
0.294,0.112,242.98,1.2,0,2,0
0.234,0.122,237.80,1.0,0,0,1
0.822,0.084,239.42,3.4,0,0,0
1.282,0.058,239.56,5.4,0,0,18
1.596,0.132,239.64,6.6,0,0,18
0.680,0.638,243.55,3.8,0,0,1
0.390,0.208,241.58,1.8,0,1,0
1.682,0.000,243.98,6.8,0,0,19
0.396,0.342,241.56,2.2,0,1,0
0.440,0.210,241.84,2.0,0,0,1
2.762,0.140,239.44,11.4,0,0,18
0.690,0.090,239.42,2.8,0,3,0
0.304,0.074,246.82,1.2,0,0,0
0.390,0.222,241.22,1.8,0,0,0
1.928,0.294,237.56,8.2,0,0,17
1.726,0.168,237.33,7.2,0,0,18
2.232,0.160,238.69,9.4,0,2,0
0.294,0.070,238.36,1.2,0,0,0
1.222,0.000,239.70,5.0,0,0,18
0.708,0.388,241.67,3.6,0,2,5
1.814,0.070,240.54,7.6,0,0,18
0.222,0.138,241.10,1.0,0,1,0
0.564,0.112,241.16,2.8,0,0,1
0.172,0.000,242.17,0.8,0,0,1
2.562,0.176,230.01,11.2,0,0,17
0.292,0.000,242.17,1.2,0,0,0
2.438,0.070,241.80,10.0,0,2,0
0.370,0.184,245.32,1.6,0,1,0
0.506,0.242,250.82,2.4,0,0,0
1.276,0.000,238.17,5.2,0,0,18
1.560,0.052,238.80,6.4,0,0,1
2.726,0.382,237.04,11.6,0,36,1
0.316,0.000,241.65,1.4,0,0,1
1.396,0.000,242.16,6.2,0,0,10
3.012,0.128,242.90,12.4,0,0,18
1.116,0.452,239.76,5.4,6,3,0
1.384,0.000,240.48,5.6,0,0,18
1.370,0.000,240.53,5.6,0,0,17
0.380,0.116,242.99,1.6,0,0,1
1.322,0.068,239.70,5.4,0,0,19
1.590,0.172,239.69,6.6,0,1,18
2.288,0.210,237.20,9.6,0,1,0
0.218,0.096,240.74,1.0,0,0,0
1.316,0.000,239.91,5.4,0,0,18
0.450,0.046,240.17,2.0,0,2,1
1.724,0.092,240.92,7.0,1,2,18
0.224,0.104,232.65,1.0,0,0,0
1.742,0.064,241.73,7.2,0,0,18
2.424,0.072,238.73,10.0,0,0,0
3.662,0.046,239.12,15.2,39,0,17
0.380,0.000,244.82,1.6,0,0,0
2.806,0.228,239.07,11.8,0,36,0
0.352,0.088,245.11,1.4,0,0,0
1.290,0.000,240.49,5.2,0,0,19
0.120,0.000,235.25,0.6,0,0,0
1.652,0.164,243.50,6.8,0,3,19
