Date,Start_Hour,End_Hour,Source,Production
9/28/2024,19,20,Wind,1193
11/15/2021,11,12,Wind,4114
3/8/2023,16,17,Wind,12587
12/7/2021,5,6,Wind,5374
5/9/2024,3,4,Wind,4051
4/4/2021,17,18,Solar,4445
4/30/2022,20,21,Wind,3848
11/9/2025,15,16,Wind,6097
11/16/2022,9,10,Wind,10581
10/16/2025,6,7,Wind,4753
12/25/2022,19,20,Wind,10331
10/12/2021,16,17,Wind,6430
4/4/2023,12,13,Solar,11655
9/7/2024,0,1,Wind,3459
5/26/2020,22,23,Wind,5299
9/22/2020,22,23,Wind,1978
2/15/2024,1,2,Wind,8370
1/27/2021,14,15,Wind,5129
10/19/2023,8,9,Wind,8617
5/31/2024,8,9,Wind,7128
6/28/2021,22,23,Wind,2597
7/17/2022,12,13,Solar,8772
9/24/2021,6,7,Wind,484
8/27/2020,9,10,Solar,2457
7/26/2021,0,1,Wind,2214
4/20/2025,10,11,Wind,8882
10/27/2021,18,19,Wind,1751
5/24/2022,21,22,Wind,1603
8/11/2021,13,14,Solar,5381
11/3/2020,1,2,Wind,3288
6/28/2024,14,15,Solar,4610
6/26/2024,8,9,Solar,1569
7/9/2023,7,8,Wind,2378
6/20/2021,11,12,Solar,3624
2/6/2023,2,3,Wind,7645
6/24/2024,17,18,Solar,6973
3/23/2023,17,18,Wind,12809
3/12/2023,2,3,Wind,6307
6/13/2022,5,6,Wind,3568
8/8/2022,0,1,Wind,6967
6/5/2025,7,8,Wind,7676
12/10/2024,2,3,Wind,10280
9/1/2021,1,2,Wind,5976
8/28/2022,22,23,Wind,6424
11/30/2022,14,15,Solar,3691
7/27/2021,14,15,Wind,6245
6/2/2023,3,4,Wind,7063
6/23/2023,17,18,Solar,6546
5/27/2023,2,3,Wind,8087
6/18/2025,9,10,Solar,5963
2/4/2025,9,10,Wind,3833
1/13/2022,22,23,Wind,2612
11/23/2020,7,8,Wind,232
1/16/2022,0,1,Wind,1172
9/1/2020,12,13,Solar,4536
3/24/2024,2,3,Wind,10309
8/6/2022,5,6,Wind,5688
1/5/2020,21,22,Wind,1944
11/14/2025,7,8,Wind,13621
1/28/2023,18,19,Wind,3467
11/22/2020,23,0,Wind,606
5/11/2024,1,2,Wind,6169
6/23/2021,0,1,Wind,2879
5/6/2020,18,19,Solar,3027
7/12/2023,16,17,Wind,9441
6/29/2024,14,15,Solar,3469
2/21/2022,15,16,Wind,17995
4/20/2024,11,12,Wind,13730
8/30/2023,9,10,Wind,5138
7/7/2023,9,10,Solar,5416
3/14/2022,14,15,Wind,4954
2/5/2021,19,20,Wind,2115
5/11/2021,2,3,Wind,1609
12/27/2021,11,12,Wind,9281
10/31/2024,1,2,Wind,2168
9/6/2022,17,18,Wind,5690
2/10/2023,14,15,Solar,6249
4/10/2021,16,17,Wind,6646
9/28/2023,13,14,Solar,7507
12/3/2024,18,19,Wind,978
7/14/2020,1,2,Wind,2966
4/19/2020,6,7,Wind,2914
1/15/2021,1,2,Wind,8788
1/19/2022,15,16,Wind,4260
7/14/2020,4,5,Wind,2050
5/13/2022,21,22,Wind,1570
3/7/2022,20,21,Wind,7612
1/7/2025,21,22,Wind,7986
11/11/2023,10,11,Solar,5843
1/30/2022,16,17,Wind,2042
1/8/2025,13,14,Wind,11046
8/29/2022,14,15,Solar,7185
7/7/2021,9,10,Solar,3440
9/21/2022,12,13,Solar,7737
9/23/2023,3,4,Wind,4153
8/22/2024,14,15,Solar,8078
11/27/2024,7,8,Wind,14590
12/23/2021,8,9,Wind,8499
12/31/2024,15,16,Wind,8507
6/26/2020,13,14,Solar,5202
7/31/2022,10,11,Solar,6130
7/23/2025,20,21,Wind,3076
3/9/2022,1,2,Wind,4336
9/13/2022,12,13,Solar,5964
2/13/2020,19,20,Wind,13445
6/11/2024,14,15,Solar,8672
7/17/2020,5,6,Wind,1584
10/6/2023,19,20,Wind,855
6/28/2025,6,7,Wind,1512
9/3/2025,8,9,Wind,15581
7/24/2022,1,2,Wind,715
2/13/2025,12,13,Solar,4714
2/18/2020,14,15,Wind,11709
7/2/2022,20,21,Wind,1811
12/25/2021,13,14,Solar,2201
11/30/2024,10,11,Solar,4326
12/9/2023,22,23,Wind,16786
7/30/2022,10,11,Solar,4894
1/23/2022,12,13,Solar,5583
11/27/2021,7,8,Wind,8157
12/22/2022,6,7,Wind,13176
2/8/2020,7,8,Wind,5411
6/24/2021,6,7,Wind,2039
4/21/2021,9,10,Solar,2377
11/7/2020,10,11,Wind,5622
6/6/2021,1,2,Wind,1585
11/30/2022,10,11,Solar,2798
12/17/2020,10,11,Wind,4914
6/28/2024,10,11,Solar,6342
9/14/2023,2,3,Wind,943
11/3/2021,7,8,Wind,4059
2/16/2022,2,3,Wind,14370
10/21/2020,6,7,Wind,11123
1/27/2021,21,22,Wind,4874
10/11/2024,4,5,Wind,840
4/19/2023,2,3,Wind,7873
9/24/2020,22,23,Wind,9411
1/31/2024,5,6,Wind,624
3/31/2021,3,4,Wind,2232
4/27/2024,1,2,Wind,5015
5/17/2023,7,8,Wind,6444
9/15/2025,9,10,Wind,16219
3/16/2024,15,16,Solar,6756
12/25/2024,15,16,Solar,2192
9/28/2020,5,6,Wind,4186
5/4/2025,12,13,Wind,6382
5/28/2021,1,2,Wind,2766
5/13/2024,1,2,Wind,2608
3/10/2022,4,5,Wind,5546
9/25/2025,9,10,Wind,4363
1/31/2020,22,23,Wind,8273
6/6/2023,2,3,Wind,6150
2/16/2024,12,13,Wind,9151
5/13/2021,23,0,Wind,2596
7/12/2024,5,6,Wind,4928
8/1/2021,8,9,Wind,2850
9/18/2023,19,20,Wind,9122
9/30/2025,1,2,Wind,2168
9/23/2022,15,16,Solar,2939
10/14/2025,7,8,Wind,6121
2/7/2024,14,15,Wind,16440
8/10/2020,7,8,Wind,1160
9/2/2024,1,2,Wind,1633
10/10/2025,2,3,Wind,2847
6/12/2020,2,3,Wind,3680
5/10/2025,14,15,Solar,6571
10/24/2024,4,5,Wind,6407
5/25/2025,18,19,Wind,13957
5/6/2025,10,11,Wind,14123
2/25/2025,17,18,Wind,11935
10/12/2023,19,20,Wind,2966
7/22/2020,23,0,Wind,3130
11/3/2023,15,16,Wind,10397
2/23/2020,23,0,Wind,5179
7/22/2021,17,18,Solar,5139
3/5/2022,0,1,Wind,3107
5/19/2023,9,10,Solar,5624
3/29/2020,5,6,Wind,10883
10/31/2022,21,22,Wind,13338
1/3/2022,22,23,Wind,7702
6/21/2020,2,3,Wind,2258
11/2/2025,20,21,Wind,9312
1/24/2021,23,0,Wind,6108
8/22/2024,17,18,Wind,11613
8/31/2023,23,0,Wind,5176
5/13/2025,1,2,Wind,852
2/20/2022,15,16,Wind,17227
9/26/2020,6,7,Wind,10898
10/30/2023,12,13,Wind,5959
7/22/2023,19,20,Wind,7852
7/30/2022,4,5,Wind,940
10/7/2023,19,20,Wind,2250
6/29/2022,21,22,Wind,1722
12/12/2022,5,6,Wind,1111
7/17/2025,15,16,Solar,9573
3/9/2023,16,17,Wind,15068
8/3/2025,9,10,Solar,6182
5/26/2021,0,1,Wind,5204
9/3/2024,15,16,Solar,4862
5/13/2021,10,11,Wind,6884
9/24/2022,20,21,Wind,3089
8/12/2020,3,4,Wind,2283
8/5/2021,5,6,Wind,1559
7/23/2025,13,14,Solar,6587
1/31/2024,3,4,Wind,512
8/9/2024,4,5,Wind,3173
11/26/2025,7,8,Wind,5783
8/14/2022,6,7,Wind,3324
1/8/2022,15,16,Wind,15568
7/21/2020,10,11,Solar,4516
9/23/2023,9,10,Solar,4267
7/12/2024,2,3,Wind,4755
11/28/2025,6,7,Wind,7716
5/7/2020,7,8,Wind,2074
8/14/2025,15,16,Solar,8652
11/30/2021,17,18,Wind,11120
10/19/2024,2,3,Wind,5506
1/10/2020,3,4,Wind,8473
3/18/2023,8,9,Wind,7808
5/3/2024,23,0,Wind,2397
11/14/2022,5,6,Wind,3917
4/27/2025,7,8,Wind,3806
11/7/2020,14,15,Wind,3744
12/18/2022,20,21,Wind,11153
3/29/2020,11,12,Wind,14928
6/28/2021,9,10,Solar,2442
6/1/2025,4,5,Wind,2388
4/5/2023,22,23,Wind,1287
5/15/2020,7,8,Wind,5575
4/30/2025,10,11,Solar,8516
7/29/2024,19,20,Solar,3053
7/5/2022,20,21,Wind,4067
7/28/2025,11,12,Solar,10939
4/26/2022,2,3,Wind,1788
1/19/2025,15,16,Solar,2797
11/6/2023,21,22,Wind,9203
4/19/2021,1,2,Wind,1572
6/28/2022,11,12,Solar,7057
11/24/2020,4,5,Wind,1703
2/7/2025,23,0,Wind,9556
4/15/2022,7,8,Wind,1580
2/4/2021,13,14,Wind,3262
10/15/2022,11,12,Wind,12970
1/29/2023,14,15,Solar,4511
11/18/2020,13,14,Wind,6605
11/8/2024,3,4,Wind,2942
11/27/2020,14,15,Solar,2336
6/10/2020,7,8,Wind,1447
6/16/2022,17,18,Solar,4281
3/29/2021,13,14,Solar,6118
12/26/2022,14,15,Wind,9579
11/7/2024,1,2,Wind,1987
1/21/2023,20,21,Wind,8515
3/3/2021,1,2,Wind,2335
10/31/2022,0,1,Wind,1930
12/29/2021,14,15,Wind,13649
8/8/2020,20,21,Wind,1124
3/2/2023,18,19,Wind,3897
9/26/2025,23,0,Wind,438
4/7/2021,21,22,Wind,1675
4/2/2021,22,23,Wind,10937
9/20/2025,0,1,Wind,6718
10/1/2023,7,8,Wind,2436
3/15/2022,1,2,Wind,6019
2/3/2021,16,17,Wind,12903
2/20/2023,4,5,Wind,3787
4/26/2022,7,8,Wind,2439
6/3/2024,14,15,Solar,7856
6/18/2021,13,14,Wind,8922
4/28/2022,9,10,Wind,4845
11/7/2025,5,6,Wind,3912
4/6/2021,12,13,Wind,9964
4/4/2021,10,11,Solar,4872
4/27/2021,15,16,Solar,2970
11/27/2020,2,3,Wind,1646
8/5/2020,0,1,Wind,1235
10/31/2023,16,17,Wind,8950
8/13/2024,9,10,Solar,3381
10/28/2025,1,2,Wind,9852
6/11/2021,9,10,Solar,2930
9/2/2025,20,21,Wind,11674
4/8/2025,16,17,Solar,7972
10/29/2021,6,7,Wind,11910
3/11/2022,12,13,Wind,15051
1/1/2022,12,13,Wind,6877
5/25/2024,16,17,Solar,6340
7/29/2023,4,5,Wind,3248
4/24/2020,8,9,Solar,1100
5/26/2020,4,5,Wind,3483
4/19/2025,16,17,Wind,8350
3/7/2025,13,14,Wind,15031
7/11/2025,5,6,Wind,4088
6/22/2021,4,5,Wind,3562
9/4/2021,15,16,Solar,3929
5/19/2023,7,8,Wind,5242
6/7/2020,14,15,Solar,4231
9/29/2021,3,4,Wind,6904
8/15/2020,23,0,Wind,1660
2/23/2024,7,8,Wind,13910
6/12/2022,2,3,Wind,3256
1/14/2024,10,11,Solar,2107
12/8/2023,18,19,Wind,6048
7/16/2020,22,23,Wind,1729
6/3/2023,5,6,Wind,5785
4/4/2021,14,15,Solar,6158
5/28/2023,19,20,Wind,8373
6/26/2024,3,4,Wind,1549
2/10/2025,7,8,Wind,3458
7/8/2023,2,3,Wind,4943
5/21/2022,19,20,Solar,1551
5/8/2025,15,16,Wind,5459
8/28/2020,13,14,Wind,8045
12/21/2022,11,12,Wind,9060
2/15/2020,19,20,Wind,11731
1/24/2021,11,12,Wind,7244
3/20/2021,16,17,Wind,7684
5/22/2025,10,11,Solar,9030
8/9/2020,1,2,Wind,2146
3/26/2020,18,19,Wind,5318
5/13/2021,20,21,Wind,2078
2/3/2020,22,23,Wind,10537
4/10/2020,15,16,Solar,5105
1/25/2021,12,13,Wind,4893
12/24/2021,13,14,Wind,3739
12/6/2021,1,2,Wind,3554
2/10/2023,20,21,Wind,2106
10/11/2025,22,23,Wind,6129
11/12/2024,3,4,Wind,9187
5/27/2022,16,17,Solar,7944
3/11/2020,8,9,Wind,10307
3/20/2021,17,18,Wind,6337
3/28/2023,22,23,Wind,5898
5/17/2022,6,7,Wind,2598
3/25/2025,17,18,Wind,5078
2/10/2025,11,12,Wind,6572
9/10/2023,20,21,Wind,1566
4/23/2021,23,0,Wind,8170
3/17/2022,23,0,Wind,6617
8/19/2025,0,1,Wind,3778
6/13/2020,22,23,Wind,3047
12/17/2022,23,0,Wind,3559
4/1/2021,19,20,Wind,5562
10/7/2024,7,8,Wind,4274
7/1/2023,2,3,Wind,7588
8/8/2024,15,16,Solar,9451
11/25/2025,23,0,Wind,8990
10/18/2025,1,2,Wind,5509
6/9/2020,14,15,Solar,5184
4/16/2022,21,22,Wind,7313
11/22/2023,10,11,Wind,7288
5/4/2023,2,3,Wind,9610
7/17/2024,20,21,Solar,1041
7/21/2025,22,23,Wind,8098
10/20/2021,3,4,Wind,11030
10/13/2022,15,16,Wind,5371
7/1/2021,10,11,Solar,3925
6/13/2025,16,17,Solar,9401
9/3/2022,6,7,Wind,1431
11/5/2024,0,1,Wind,2399
1/4/2023,8,9,Wind,15148
4/13/2023,18,19,Wind,6986
11/3/2022,22,23,Wind,11510
5/8/2020,3,4,Wind,2146
4/19/2021,14,15,Solar,4838
7/19/2020,2,3,Wind,1066
6/20/2020,1,2,Wind,748
5/10/2023,16,17,Wind,10757
9/4/2025,0,1,Wind,9634
3/2/2024,15,16,Wind,7915
10/25/2021,0,1,Wind,3107
1/5/2022,1,2,Wind,8393
5/17/2022,12,13,Solar,7230
11/5/2023,8,9,Wind,16055
12/16/2023,23,0,Wind,1919
6/21/2025,16,17,Solar,8722
12/29/2022,3,4,Wind,11455
5/12/2021,5,6,Wind,2617
9/7/2022,14,15,Wind,6857
8/13/2020,13,14,Solar,4657
3/18/2021,22,23,Wind,3209
11/23/2020,19,20,Wind,969
12/9/2020,8,9,Wind,2951
1/20/2020,13,14,Wind,7211
5/28/2023,7,8,Wind,4350
5/3/2023,20,21,Wind,6933
11/5/2025,2,3,Wind,12107
5/4/2020,12,13,Solar,4920
1/12/2021,17,18,Wind,7855
1/21/2025,12,13,Solar,5935
1/10/2023,11,12,Wind,13237
3/18/2024,17,18,Solar,3230
4/9/2024,0,1,Wind,9865
6/30/2021,3,4,Wind,2177
1/11/2022,22,23,Wind,2113
10/21/2023,1,2,Wind,12945
11/14/2023,3,4,Wind,12335
4/28/2024,7,8,Wind,10700
6/2/2025,21,22,Wind,638
12/24/2022,16,17,Wind,2865
1/26/2021,20,21,Wind,5936
2/4/2023,12,13,Solar,5453
3/19/2024,15,16,Solar,6176
5/14/2020,14,15,Wind,11137
12/2/2020,10,11,Wind,2893
3/22/2024,15,16,Solar,8993
1/5/2022,6,7,Wind,6938
5/22/2024,22,23,Wind,2985
7/13/2023,18,19,Solar,5835
1/31/2020,20,21,Wind,8042
8/30/2023,14,15,Solar,9973
12/23/2020,17,18,Wind,12283
2/8/2024,4,5,Wind,8574
11/23/2022,7,8,Wind,9097
11/10/2020,4,5,Wind,523
10/8/2023,18,19,Solar,940
3/22/2024,7,8,Wind,2594
10/16/2021,12,13,Solar,4435
5/29/2024,4,5,Wind,6749
4/19/2024,7,8,Wind,9932
12/5/2021,20,21,Wind,5760
12/8/2024,3,4,Wind,16946
5/13/2022,18,19,Solar,4083
3/9/2023,11,12,Wind,16926
3/10/2023,8,9,Wind,17375
11/9/2022,11,12,Wind,7952
11/1/2025,19,20,Wind,9624
1/26/2021,3,4,Wind,4408
9/24/2024,18,19,Wind,6318
8/6/2020,1,2,Wind,1397
10/9/2021,23,0,Wind,3280
4/28/2024,22,23,Wind,3030
7/18/2021,0,1,Wind,5309
8/1/2022,6,7,Wind,816
8/7/2024,19,20,Wind,4174
12/6/2020,16,17,Wind,2094
7/4/2024,4,5,Wind,5185
2/8/2022,10,11,Wind,6525
3/19/2023,23,0,Wind,1821
1/11/2023,2,3,Wind,14203
9/27/2020,16,17,Wind,10533
1/6/2020,16,17,Wind,4328
2/24/2025,21,22,Wind,5717
3/25/2024,8,9,Wind,6832
7/28/2021,15,16,Wind,10292
4/10/2024,22,23,Wind,4894
8/17/2022,0,1,Wind,1932
9/27/2022,0,1,Wind,6920
5/31/2025,13,14,Solar,4213
5/20/2025,19,20,Wind,7318
9/29/2021,22,23,Wind,3277
11/12/2024,16,17,Wind,11132
3/28/2025,1,2,Wind,2213
4/15/2025,4,5,Wind,6164
9/20/2022,20,21,Wind,2412
1/9/2025,0,1,Wind,11396
1/1/2023,4,5,Wind,10243
11/6/2022,11,12,Wind,11380
10/2/2021,6,7,Wind,3096
9/25/2025,8,9,Wind,3460
11/30/2022,2,3,Wind,1109
6/21/2022,9,10,Solar,3393
12/2/2021,13,14,Wind,10797
6/24/2022,19,20,Wind,7795
4/2/2020,4,5,Wind,2349
6/8/2023,21,22,Wind,4128
2/21/2020,9,10,Wind,4854
11/30/2024,22,23,Wind,2930
8/12/2025,13,14,Solar,11157
9/27/2021,9,10,Wind,7668
11/15/2023,16,17,Wind,6489
12/17/2021,17,18,Wind,7631
10/21/2023,6,7,Wind,15587
2/8/2020,4,5,Wind,5164
10/8/2024,9,10,Wind,10492
2/9/2024,2,3,Wind,16383
7/19/2021,9,10,Solar,4364
10/6/2024,17,18,Wind,9241
7/29/2024,20,21,Wind,2146
3/22/2020,17,18,Wind,9239
4/18/2023,17,18,Wind,11088
5/11/2024,2,3,Wind,5504
12/1/2024,7,8,Wind,7020
6/15/2025,10,11,Solar,4445
9/4/2020,19,20,Wind,1596
11/4/2023,6,7,Wind,14075
9/10/2024,15,16,Wind,17846
11/16/2024,20,21,Wind,2522
12/11/2021,7,8,Wind,4646
10/15/2024,20,21,Wind,10354
2/20/2024,11,12,Solar,7673
7/25/2021,15,16,Wind,7292
8/22/2023,5,6,Wind,1122
9/13/2025,21,22,Wind,6113
8/26/2020,3,4,Wind,9695
3/10/2021,3,4,Wind,2163
7/18/2023,18,19,Solar,4924
11/18/2023,3,4,Wind,4564
2/24/2020,11,12,Wind,12355
10/26/2020,6,7,Wind,6325
3/13/2023,21,22,Wind,16122
5/24/2022,15,16,Wind,7710
7/4/2020,12,13,Wind,11419
11/4/2023,1,2,Wind,10287
10/17/2023,4,5,Wind,7121
9/18/2023,1,2,Wind,4117
10/12/2021,15,16,Solar,7081
10/11/2020,21,22,Wind,4264
7/1/2021,12,13,Solar,5015
10/11/2022,7,8,Wind,2731
12/18/2024,16,17,Wind,13459
11/30/2020,20,21,Wind,5347
8/21/2025,22,23,Wind,7221
1/24/2024,15,16,Wind,12726
5/15/2025,20,21,Wind,9881
7/30/2024,10,11,Solar,5298
6/2/2023,22,23,Wind,6874
10/10/2023,19,20,Wind,1800
6/6/2024,3,4,Wind,963
5/7/2022,0,1,Wind,3845
11/1/2021,6,7,Wind,8669
1/27/2021,1,2,Wind,6417
12/20/2022,8,9,Wind,12749
3/31/2021,14,15,Solar,5295
2/23/2021,13,14,Wind,12916
9/18/2021,12,13,Solar,4027
8/26/2025,6,7,Wind,4499
5/14/2023,1,2,Wind,4836
8/14/2023,0,1,Wind,1214
9/27/2020,17,18,Wind,9427
2/13/2020,9,10,Wind,12777
9/24/2022,23,0,Wind,3210
5/16/2024,16,17,Solar,5988
10/12/2023,0,1,Wind,6357
11/1/2025,21,22,Wind,10131
10/20/2023,11,12,Wind,7574
5/30/2020,3,4,Wind,4377
2/2/2022,2,3,Wind,9403
7/2/2024,5,6,Wind,2589
1/23/2025,16,17,Wind,15074
2/15/2022,22,23,Wind,13846
9/24/2021,14,15,Solar,4909
3/27/2022,6,7,Wind,5266
2/12/2021,12,13,Wind,9353
2/9/2024,10,11,Wind,14107
10/31/2022,5,6,Wind,2629
12/9/2021,3,4,Wind,5680
7/14/2023,20,21,Wind,8025
12/23/2023,13,14,Wind,16588
6/15/2024,21,22,Wind,8406
7/10/2023,15,16,Solar,8644
5/14/2024,22,23,Wind,3743
9/27/2020,4,5,Wind,10755
10/28/2023,1,2,Wind,10977
9/28/2025,6,7,Wind,1559
9/2/2022,4,5,Wind,1945
1/11/2025,12,13,Solar,5020
5/22/2023,14,15,Solar,6900
2/26/2023,3,4,Wind,10625
1/29/2024,16,17,Wind,5756
6/26/2025,1,2,Wind,4129
3/3/2024,9,10,Wind,4254
9/27/2025,14,15,Solar,8196
7/30/2022,1,2,Wind,1741
1/22/2021,0,1,Wind,9355
10/29/2023,13,14,Wind,17595
11/5/2022,23,0,Wind,7339
7/27/2022,16,17,Solar,6575
7/18/2025,1,2,Wind,1537
11/19/2020,10,11,Wind,9509
10/7/2020,1,2,Wind,9725
11/11/2023,2,3,Wind,5689
4/15/2020,23,0,Wind,5306
2/29/2020,9,10,Wind,13336
9/28/2022,18,19,Wind,3567
5/25/2024,12,13,Solar,7561
4/4/2020,16,17,Solar,5695
9/19/2022,9,10,Solar,4316
1/18/2025,16,17,Wind,1901
8/6/2025,16,17,Solar,7314
7/15/2021,17,18,Wind,9433
10/5/2022,23,0,Wind,5908
1/17/2020,4,5,Wind,8722
10/4/2020,18,19,Wind,10142
3/20/2025,11,12,Wind,10949
12/31/2023,18,19,Wind,17408
10/25/2025,17,18,Wind,8979
8/6/2023,21,22,Wind,6153
7/20/2023,9,10,Solar,3791
5/16/2020,11,12,Solar,3775
5/16/2024,11,12,Solar,7355
5/18/2021,5,6,Wind,3991
4/25/2020,0,1,Wind,2228
11/26/2024,20,21,Wind,5522
2/18/2020,15,16,Wind,11175
12/28/2023,11,12,Wind,14861
3/18/2020,21,22,Wind,469
12/3/2021,22,23,Wind,10132
5/15/2021,19,20,Wind,7664
8/6/2025,15,16,Solar,3846
12/17/2024,15,16,Wind,5793
12/22/2023,0,1,Wind,16406
9/5/2020,21,22,Wind,2289
4/18/2025,21,22,Wind,8780
2/5/2024,13,14,Wind,9958
1/1/2025,7,8,Wind,13992
12/13/2024,15,16,Solar,1529
9/16/2024,1,2,Wind,3575
11/10/2020,3,4,Wind,613
5/26/2022,9,10,Wind,5045
2/4/2024,9,10,Wind,8034
6/2/2021,19,20,Wind,3802
11/17/2023,22,23,Wind,2420
10/28/2020,10,11,Wind,10419
6/28/2021,0,1,Wind,695
9/24/2025,9,10,Wind,8307
10/7/2020,4,5,Wind,7982
10/1/2023,12,13,Solar,6967
9/20/2025,17,18,Wind,13411
4/15/2020,9,10,Wind,5459
12/29/2020,15,16,Wind,4460
10/27/2022,4,5,Wind,7379
4/30/2023,14,15,Solar,7559
11/17/2021,23,0,Wind,1687
7/30/2024,0,1,Wind,2565
8/1/2022,1,2,Wind,2357
12/17/2020,14,15,Wind,4124
10/11/2024,16,17,Solar,5248
12/25/2021,3,4,Wind,2872
6/7/2021,12,13,Solar,4354
7/29/2020,15,16,Solar,3832
6/16/2023,14,15,Solar,7106
12/26/2022,20,21,Wind,5898
10/7/2020,23,0,Wind,4403
9/19/2021,1,2,Wind,3617
11/21/2023,8,9,Wind,4767
7/7/2024,18,19,Wind,7351
8/4/2024,9,10,Solar,4624
1/18/2021,3,4,Wind,2290
2/3/2025,8,9,Wind,2083
7/16/2022,8,9,Wind,3498
4/26/2022,20,21,Wind,3977
12/7/2024,9,10,Wind,18708
1/31/2022,14,15,Wind,16171
10/16/2023,3,4,Wind,6238
8/13/2023,9,10,Solar,3182
10/28/2023,15,16,Wind,15895
12/20/2020,16,17,Wind,3947
4/24/2021,8,9,Wind,6454
4/7/2024,6,7,Wind,7420
6/8/2024,1,2,Wind,2388
10/12/2022,19,20,Wind,438
8/12/2023,17,18,Wind,8557
4/16/2021,19,20,Wind,5611
5/25/2020,1,2,Wind,2769
1/13/2023,12,13,Wind,17172
5/14/2024,9,10,Wind,6267
7/18/2021,20,21,Wind,6023
7/23/2020,19,20,Wind,1584
3/25/2021,17,18,Wind,2804
7/2/2021,17,18,Solar,3090
2/1/2022,19,20,Wind,12305
1/1/2025,5,6,Wind,12746
6/7/2022,2,3,Wind,2276
9/3/2022,16,17,Solar,6655
4/26/2020,1,2,Wind,1914
9/15/2023,4,5,Wind,2743
9/19/2024,2,3,Wind,8752
2/16/2023,20,21,Wind,8153
4/17/2023,20,21,Wind,6134
6/2/2020,0,1,Wind,2772
2/17/2024,16,17,Wind,4529
2/17/2025,5,6,Wind,4172
10/10/2023,3,4,Wind,787
12/17/2024,9,10,Wind,3893
11/6/2023,4,5,Wind,10798
7/28/2021,13,14,Wind,9468
11/16/2020,0,1,Wind,11433
3/30/2024,2,3,Wind,3366
11/6/2025,15,16,Wind,3477
7/5/2021,3,4,Wind,2860
8/1/2025,13,14,Solar,11232
5/12/2020,20,21,Wind,2540
8/1/2022,4,5,Wind,1160
2/26/2021,20,21,Wind,5112
8/22/2025,7,8,Wind,3068
8/5/2021,6,7,Wind,1590
4/7/2022,7,8,Wind,15940
2/8/2020,17,18,Wind,2478
12/5/2021,1,2,Wind,9046
8/31/2020,10,11,Solar,4040
7/31/2025,23,0,Wind,3129
8/6/2020,20,21,Wind,712
4/11/2025,13,14,Solar,5897
4/23/2022,14,15,Wind,8182
9/2/2020,4,5,Wind,1290
5/4/2023,12,13,Solar,11275
3/13/2021,15,16,Wind,16629
7/5/2021,4,5,Wind,2937
4/29/2025,17,18,Solar,9026
3/18/2023,18,19,Wind,4322
11/10/2022,21,22,Wind,4166
8/28/2024,7,8,Wind,2925
8/17/2024,0,1,Wind,1618
6/3/2022,0,1,Wind,4620
7/22/2022,12,13,Solar,5565
4/11/2025,4,5,Wind,3785
10/4/2023,12,13,Solar,7164
8/24/2020,23,0,Wind,574
6/25/2020,0,1,Wind,4092
4/15/2024,23,0,Wind,13862
11/23/2020,0,1,Wind,535
7/21/2025,16,17,Wind,17587
11/8/2021,22,23,Wind,1832
4/18/2023,22,23,Wind,7354
6/12/2022,12,13,Solar,5972
11/18/2022,7,8,Wind,7495
6/30/2024,0,1,Wind,3575
6/10/2025,4,5,Wind,2146
2/23/2023,6,7,Wind,1399
2/26/2021,2,3,Wind,2065
11/14/2023,4,5,Wind,11793
9/18/2024,11,12,Wind,14653
10/7/2020,2,3,Wind,9265
1/5/2023,10,11,Wind,5888
4/6/2022,19,20,Wind,13119
6/9/2025,1,2,Wind,2206
2/3/2024,7,8,Wind,4372
10/23/2022,6,7,Wind,7869
11/14/2021,7,8,Wind,2586
6/11/2023,9,10,Solar,4352
8/26/2024,8,9,Wind,4283
12/23/2024,1,2,Wind,16962
9/28/2024,1,2,Wind,7622
9/5/2022,18,19,Wind,5937
5/19/2021,5,6,Wind,3640
12/1/2020,1,2,Wind,7246
4/20/2020,10,11,Wind,5506
5/15/2025,15,16,Wind,8002
6/27/2025,7,8,Wind,2757
11/28/2024,16,17,Wind,1883
7/17/2024,2,3,Wind,2322
6/14/2023,15,16,Solar,7540
5/7/2021,0,1,Wind,2787
12/31/2020,3,4,Wind,5528
3/4/2020,10,11,Wind,4208
9/4/2021,18,19,Solar,2161
12/1/2024,2,3,Wind,4575
1/25/2025,10,11,Wind,8921
12/28/2021,11,12,Wind,15762
2/14/2021,4,5,Wind,7220
11/10/2023,13,14,Wind,18526
12/4/2022,11,12,Wind,4227
4/4/2025,11,12,Solar,9154
6/28/2023,23,0,Wind,1636
6/23/2020,12,13,Solar,5224
10/17/2021,17,18,Solar,2227
8/26/2022,22,23,Wind,3160
5/16/2025,19,20,Wind,9157
4/24/2020,5,6,Wind,496
2/4/2023,18,19,Wind,2979
9/18/2021,8,9,Wind,2104
12/20/2024,20,21,Wind,12932
12/14/2021,20,21,Wind,1149
12/21/2022,20,21,Wind,11987
10/19/2023,9,10,Wind,9416
7/6/2021,13,14,Wind,12056
4/4/2021,13,14,Solar,6278
6/23/2020,4,5,Wind,2319
8/29/2023,5,6,Wind,2228
11/24/2022,23,0,Wind,8784
11/19/2023,10,11,Wind,15085
6/13/2024,17,18,Wind,9924
5/6/2024,15,16,Wind,10006
10/22/2020,5,6,Wind,5058
12/3/2021,11,12,Wind,12157
9/5/2025,0,1,Wind,4616
3/22/2020,11,12,Wind,11583
2/12/2024,4,5,Wind,3424
