date,Usage_kWh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,WeekStatus,Day_of_week,Load_Type
30/03/2018 01:30,3.53,62.32,100.00,4.43,0.00,Weekday,Friday,Light_Load
16/12/2018 12:45,5.44,100.00,25.92,0.00,20.27,Weekend,Sunday,Medium_Load
29/05/2018 19:45,37.51,99.46,100.00,3.92,0.25,Weekday,Tuesday,Medium_Load
15/09/2018 13:00,3.31,100.00,24.00,0.00,13.39,Weekend,Saturday,Medium_Load
17/11/2018 13:00,4.79,100.00,28.42,0.00,16.16,Weekend,Saturday,Medium_Load
20/12/2018 16:15,60.08,91.46,100.00,26.57,0.00,Weekday,Thursday,Medium_Load
05/10/2018 01:00,3.42,48.78,100.00,6.12,0.00,Weekday,Friday,Light_Load
24/11/2018 20:15,3.10,100.00,21.66,0.00,13.97,Weekend,Saturday,Light_Load
28/11/2018 14:15,84.46,85.76,100.00,50.65,0.00,Weekday,Wednesday,Medium_Load
07/04/2018 04:30,3.24,52.74,100.00,5.22,0.00,Weekend,Saturday,Light_Load
12/04/2018 06:45,3.67,57.22,100.00,5.26,0.00,Weekday,Thursday,Light_Load
16/11/2018 04:00,3.13,51.43,100.00,5.22,0.00,Weekday,Friday,Light_Load
22/11/2018 04:00,3.20,71.82,100.00,3.10,0.00,Weekday,Thursday,Light_Load
03/01/2018 06:30,4.57,72.35,100.00,4.36,0.00,Weekday,Wednesday,Light_Load
22/09/2018 08:45,3.31,72.22,89.06,3.17,1.69,Weekend,Saturday,Light_Load
11/04/2018 19:15,77.87,96.29,100.00,21.82,0.00,Weekday,Wednesday,Medium_Load
16/02/2018 01:30,3.10,68.69,100.00,3.28,0.00,Weekday,Friday,Light_Load
04/06/2018 12:30,5.00,100.00,21.05,0.00,23.22,Weekday,Monday,Medium_Load
25/03/2018 01:45,3.06,65.50,100.00,3.53,0.00,Weekend,Sunday,Light_Load
26/09/2018 20:00,2.74,100.00,22.80,0.00,11.70,Weekday,Wednesday,Light_Load
04/03/2018 09:00,3.28,100.00,24.34,0.00,13.07,Weekend,Sunday,Light_Load
14/06/2018 03:30,2.99,57.54,100.00,4.25,0.00,Weekday,Thursday,Light_Load
05/08/2018 00:15,3.10,55.22,100.00,4.68,0.00,Weekend,Sunday,Light_Load
21/11/2018 10:30,69.08,91.04,100.00,31.39,0.00,Weekday,Wednesday,Maximum_Load
21/04/2018 20:30,3.96,100.00,15.14,0.00,25.85,Weekend,Saturday,Medium_Load
28/11/2018 07:45,24.62,85.38,100.00,15.01,0.00,Weekday,Wednesday,Light_Load
06/12/2018 11:00,62.78,90.12,100.00,30.20,0.00,Weekday,Thursday,Maximum_Load
16/04/2018 18:45,40.10,98.95,99.99,5.87,0.68,Weekday,Monday,Medium_Load
04/06/2018 10:30,90.25,89.58,100.00,44.78,0.00,Weekday,Monday,Maximum_Load
29/03/2018 22:15,3.82,90.09,24.99,1.84,14.80,Weekday,Thursday,Medium_Load
13/03/2018 15:15,48.38,92.35,100.00,20.09,0.00,Weekday,Tuesday,Maximum_Load
22/10/2018 16:15,52.38,89.58,100.00,25.99,0.00,Weekday,Monday,Maximum_Load
16/03/2018 22:30,3.74,63.58,100.00,4.54,0.00,Weekday,Friday,Medium_Load
03/06/2018 19:45,2.92,100.00,16.53,0.00,17.42,Weekend,Sunday,Light_Load
08/03/2018 13:15,59.36,94.79,99.88,19.94,2.88,Weekday,Thursday,Maximum_Load
12/12/2018 00:00,4.21,82.90,99.55,2.84,0.40,Weekday,Wednesday,Light_Load
20/12/2018 10:30,68.72,90.49,100.00,32.33,0.00,Weekday,Thursday,Maximum_Load
28/04/2018 01:00,3.17,75.30,100.00,2.77,0.00,Weekend,Saturday,Light_Load
18/07/2018 13:15,44.89,84.59,100.00,28.30,0.00,Weekday,Wednesday,Maximum_Load
30/03/2018 14:15,60.34,91.98,100.00,25.74,0.00,Weekday,Friday,Maximum_Load
25/11/2018 20:45,3.60,100.00,16.76,0.00,21.17,Weekend,Sunday,Light_Load
09/04/2018 15:30,81.07,90.09,100.00,39.06,0.00,Weekday,Monday,Maximum_Load
27/03/2018 11:45,46.37,79.40,100.00,35.50,0.00,Weekday,Tuesday,Maximum_Load
14/07/2018 00:00,2.77,100.00,46.87,0.00,5.22,Weekend,Saturday,Light_Load
17/11/2018 06:15,3.20,60.51,100.00,4.21,0.00,Weekend,Saturday,Light_Load
27/04/2018 07:30,3.31,69.55,100.00,3.42,0.00,Weekday,Friday,Light_Load
13/12/2018 19:00,80.46,93.27,100.00,31.10,0.00,Weekday,Thursday,Maximum_Load
24/05/2018 04:30,2.95,53.65,100.00,4.64,0.00,Weekday,Thursday,Light_Load
18/06/2018 17:15,43.74,95.48,100.00,13.61,0.00,Weekday,Monday,Medium_Load
21/12/2018 19:15,5.54,100.00,25.40,0.00,21.10,Weekday,Friday,Maximum_Load
15/07/2018 16:15,97.85,95.14,100.00,31.68,0.00,Weekend,Sunday,Maximum_Load
21/02/2018 01:15,37.33,84.69,100.00,23.44,0.00,Weekday,Wednesday,Light_Load
13/02/2018 23:15,36.40,81.31,100.00,26.06,0.00,Weekday,Tuesday,Light_Load
25/10/2018 22:30,3.64,50.03,100.00,6.30,0.00,Weekday,Thursday,Medium_Load
12/11/2018 06:45,2.59,65.10,100.00,3.02,0.00,Weekday,Monday,Light_Load
30/01/2018 22:45,90.79,88.91,100.00,46.73,0.00,Weekday,Tuesday,Maximum_Load
25/12/2018 03:30,3.20,81.20,99.98,2.30,0.07,Weekday,Tuesday,Light_Load
13/03/2018 13:00,6.62,100.00,25.54,0.00,25.06,Weekday,Tuesday,Medium_Load
01/12/2018 13:45,26.86,100.00,96.49,0.07,7.31,Weekend,Saturday,Medium_Load
03/08/2018 08:00,3.24,43.01,100.00,6.80,0.00,Weekday,Friday,Light_Load
06/01/2018 17:30,3.38,100.00,18.46,0.00,18.00,Weekend,Saturday,Light_Load
07/11/2018 21:15,5.26,100.00,29.91,0.00,16.78,Weekday,Wednesday,Medium_Load
30/12/2018 18:15,3.89,100.00,34.00,0.00,10.76,Weekend,Sunday,Light_Load
30/07/2018 14:15,48.64,86.80,100.00,27.83,0.00,Weekday,Monday,Maximum_Load
27/08/2018 23:30,2.66,54.06,100.00,4.14,0.00,Weekday,Monday,Light_Load
21/07/2018 12:00,10.87,73.93,100.00,9.90,0.00,Weekend,Saturday,Maximum_Load
08/05/2018 23:15,3.71,72.84,100.00,3.49,0.00,Weekday,Tuesday,Light_Load
31/05/2018 04:30,3.02,50.08,100.00,5.22,0.00,Weekday,Thursday,Light_Load
10/08/2018 06:15,2.52,52.36,100.00,4.10,0.00,Weekday,Friday,Light_Load
29/08/2018 17:15,53.64,87.39,100.00,29.84,0.00,Weekday,Wednesday,Medium_Load
28/06/2018 15:30,47.84,91.80,100.00,20.66,0.00,Weekday,Thursday,Maximum_Load
20/11/2018 01:15,3.64,72.88,100.00,3.42,0.00,Weekday,Tuesday,Light_Load
05/08/2018 19:30,3.10,100.00,18.64,0.00,16.34,Weekend,Sunday,Light_Load
09/12/2018 09:45,3.31,100.00,22.78,0.00,14.15,Weekend,Sunday,Light_Load
04/09/2018 05:30,2.59,47.03,100.00,4.86,0.00,Weekday,Tuesday,Light_Load
21/06/2018 09:00,58.39,84.72,100.00,36.61,0.00,Weekday,Thursday,Light_Load
09/10/2018 06:00,2.56,48.31,100.00,4.64,0.00,Weekday,Tuesday,Light_Load
03/12/2018 07:45,5.98,90.33,100.00,2.84,0.04,Weekday,Monday,Light_Load
01/04/2018 08:15,2.70,59.58,100.00,3.64,0.00,Weekend,Sunday,Light_Load
15/11/2018 09:45,113.15,89.95,100.00,54.97,0.00,Weekday,Thursday,Medium_Load
13/03/2018 02:15,4.54,55.53,100.00,6.80,0.00,Weekday,Tuesday,Light_Load
04/01/2018 14:30,121.93,94.17,100.00,43.56,0.00,Weekday,Thursday,Medium_Load
02/08/2018 18:45,2.92,100.00,26.19,0.00,10.76,Weekday,Thursday,Light_Load
09/07/2018 20:00,48.10,95.68,100.00,14.62,0.00,Weekday,Monday,Medium_Load
02/05/2018 21:00,20.74,100.00,81.21,0.04,14.90,Weekday,Wednesday,Medium_Load
03/03/2018 17:30,5.54,100.00,20.54,0.00,26.39,Weekend,Saturday,Medium_Load
07/08/2018 11:15,96.23,87.58,100.00,53.03,0.00,Weekday,Tuesday,Maximum_Load
06/12/2018 20:30,38.84,97.56,100.00,8.75,0.00,Weekday,Thursday,Medium_Load
03/11/2018 20:15,3.74,100.00,19.82,0.00,18.50,Weekend,Saturday,Medium_Load
15/03/2018 18:15,58.50,80.71,100.00,42.80,0.47,Weekday,Thursday,Medium_Load
28/08/2018 05:30,2.52,50.74,100.00,4.28,0.00,Weekday,Tuesday,Light_Load
04/10/2018 16:45,75.20,82.33,100.00,51.84,0.00,Weekday,Thursday,Maximum_Load
28/10/2018 11:00,2.99,100.00,26.59,0.00,10.84,Weekend,Sunday,Light_Load
25/07/2018 12:30,5.44,100.00,22.38,0.00,23.69,Weekday,Wednesday,Medium_Load
17/12/2018 04:00,3.60,79.25,100.00,2.77,0.00,Weekday,Monday,Light_Load
31/03/2018 03:30,2.74,60.56,100.00,3.60,0.00,Weekend,Saturday,Light_Load
15/11/2018 03:15,3.56,56.86,100.00,5.15,0.00,Weekday,Thursday,Light_Load
08/09/2018 20:30,2.99,100.00,25.12,0.00,11.52,Weekend,Saturday,Medium_Load
10/09/2018 12:30,4.57,100.00,25.62,0.00,17.24,Weekday,Monday,Medium_Load
01/04/2018 06:00,2.77,60.56,100.00,3.64,0.00,Weekend,Sunday,Light_Load
21/11/2018 10:45,69.66,91.35,100.00,31.03,0.00,Weekday,Wednesday,Maximum_Load
10/04/2018 10:30,61.92,93.12,100.00,24.23,0.00,Weekday,Tuesday,Maximum_Load
22/10/2018 08:45,48.35,78.61,100.00,38.02,0.00,Weekday,Monday,Light_Load
02/04/2018 11:00,47.30,92.37,100.00,19.62,0.00,Weekday,Monday,Maximum_Load
11/11/2018 23:15,2.63,68.33,100.00,2.81,0.00,Weekend,Sunday,Light_Load
11/04/2018 20:30,71.50,97.09,100.00,17.64,0.04,Weekday,Wednesday,Medium_Load
16/12/2018 07:15,3.38,77.68,100.00,2.74,0.00,Weekend,Sunday,Light_Load
17/01/2018 08:45,62.75,78.71,100.00,49.18,0.00,Weekday,Wednesday,Light_Load
25/02/2018 06:45,4.46,64.96,100.00,5.22,0.00,Weekend,Sunday,Light_Load
01/06/2018 22:15,3.64,90.99,26.96,1.66,13.00,Weekday,Friday,Medium_Load
30/06/2018 04:45,2.84,51.88,100.00,4.68,0.00,Weekend,Saturday,Light_Load
25/11/2018 08:00,2.92,65.71,100.00,3.35,0.00,Weekend,Sunday,Light_Load
16/04/2018 02:00,3.10,63.41,100.00,3.78,0.00,Weekday,Monday,Light_Load
01/06/2018 20:15,3.60,100.00,14.16,0.00,25.16,Weekday,Friday,Medium_Load
02/01/2018 00:45,3.28,66.64,100.00,3.67,0.00,Weekday,Tuesday,Light_Load
29/07/2018 09:00,35.39,99.26,99.99,4.32,0.43,Weekend,Sunday,Light_Load
09/06/2018 02:30,2.92,47.09,100.00,5.47,0.00,Weekend,Saturday,Light_Load
28/05/2018 01:45,3.02,44.90,100.00,6.01,0.00,Weekday,Monday,Light_Load
15/03/2018 05:15,3.46,52.70,100.00,5.58,0.00,Weekday,Thursday,Light_Load
07/02/2018 10:15,69.34,93.17,100.00,27.04,0.00,Weekday,Wednesday,Maximum_Load
29/03/2018 01:30,3.71,64.55,100.00,4.39,0.00,Weekday,Thursday,Light_Load
25/09/2018 11:30,2.66,100.00,22.04,0.00,11.77,Weekday,Tuesday,Light_Load
01/02/2018 14:00,105.37,90.97,100.00,48.10,0.00,Weekday,Thursday,Medium_Load
25/06/2018 13:15,75.13,95.45,99.98,23.47,1.55,Weekday,Monday,Maximum_Load
27/06/2018 14:00,67.21,89.96,100.00,32.62,0.00,Weekday,Wednesday,Maximum_Load
16/12/2018 10:45,54.86,93.72,100.00,20.41,0.00,Weekend,Sunday,Maximum_Load
20/06/2018 22:15,3.67,96.87,26.56,0.94,13.32,Weekday,Wednesday,Medium_Load
30/07/2018 00:30,2.66,49.10,100.00,4.72,0.00,Weekday,Monday,Light_Load
17/12/2018 19:30,5.62,100.00,24.91,0.00,21.85,Weekday,Monday,Maximum_Load
03/04/2018 03:45,3.38,62.60,100.00,4.21,0.00,Weekday,Tuesday,Light_Load
17/05/2018 15:00,97.02,92.37,100.00,40.25,0.00,Weekday,Thursday,Maximum_Load
08/06/2018 22:45,3.46,57.45,100.00,4.93,0.00,Weekday,Friday,Medium_Load
25/05/2018 05:30,3.10,66.73,100.00,3.46,0.00,Weekday,Friday,Light_Load
29/08/2018 18:45,56.16,81.01,100.00,40.64,0.00,Weekday,Wednesday,Medium_Load
31/01/2018 04:15,5.87,73.35,100.00,5.44,0.00,Weekday,Wednesday,Light_Load
23/01/2018 21:00,42.44,99.81,99.69,2.63,3.35,Weekday,Tuesday,Medium_Load
30/11/2018 19:15,44.96,94.74,100.00,15.19,0.00,Weekday,Friday,Maximum_Load
23/12/2018 13:45,3.67,100.00,25.98,0.00,13.64,Weekend,Sunday,Light_Load
07/01/2018 12:15,3.53,100.00,25.82,0.00,13.21,Weekend,Sunday,Light_Load
28/02/2018 21:45,5.80,100.00,21.87,0.00,25.88,Weekday,Wednesday,Medium_Load
28/06/2018 02:45,3.31,62.82,100.00,4.10,0.00,Weekday,Thursday,Light_Load
09/02/2018 14:00,66.85,93.97,100.00,24.34,0.00,Weekday,Friday,Medium_Load
20/12/2018 23:00,5.04,88.66,100.00,2.63,0.00,Weekday,Thursday,Maximum_Load
26/05/2018 11:45,33.95,89.73,100.00,16.70,0.00,Weekend,Saturday,Maximum_Load
29/08/2018 07:30,3.24,55.16,100.00,4.90,0.00,Weekday,Wednesday,Light_Load
31/07/2018 10:30,63.86,94.73,100.00,21.60,0.00,Weekday,Tuesday,Maximum_Load
15/07/2018 02:30,2.88,100.00,53.91,0.00,4.50,Weekend,Sunday,Light_Load
21/09/2018 14:45,8.60,100.00,49.54,0.00,15.08,Weekday,Friday,Maximum_Load
30/01/2018 00:00,97.99,89.89,100.00,47.77,0.00,Weekday,Tuesday,Light_Load
31/05/2018 04:45,2.92,48.33,100.00,5.29,0.00,Weekday,Thursday,Light_Load
24/11/2018 07:45,3.53,74.09,100.00,3.20,0.00,Weekend,Saturday,Light_Load
11/10/2018 22:00,3.92,99.99,23.82,0.04,15.98,Weekday,Thursday,Medium_Load
31/03/2018 02:15,2.74,60.56,100.00,3.60,0.00,Weekend,Saturday,Light_Load
09/02/2018 10:30,57.28,97.42,100.00,13.28,0.00,Weekday,Friday,Maximum_Load
26/02/2018 02:15,3.85,74.09,100.00,3.49,0.00,Weekday,Monday,Light_Load
26/11/2018 13:15,56.52,91.27,99.20,25.31,7.20,Weekday,Monday,Medium_Load
09/01/2018 16:00,123.30,92.92,100.00,49.03,0.00,Weekday,Tuesday,Medium_Load
14/07/2018 18:30,2.99,100.00,50.21,0.00,5.15,Weekend,Saturday,Medium_Load
05/09/2018 19:00,45.90,90.21,100.00,21.96,0.00,Weekday,Wednesday,Medium_Load
25/08/2018 06:15,2.77,46.39,100.00,5.29,0.00,Weekend,Saturday,Light_Load
23/09/2018 22:30,2.63,41.53,100.00,5.76,0.00,Weekend,Sunday,Light_Load
07/07/2018 09:30,54.90,90.70,100.00,25.49,0.00,Weekend,Saturday,Medium_Load
28/11/2018 17:15,83.74,92.41,100.00,34.63,0.00,Weekday,Wednesday,Maximum_Load
28/07/2018 06:30,3.28,53.20,100.00,5.22,0.00,Weekend,Saturday,Light_Load
16/02/2018 11:30,3.31,100.00,57.17,0.00,4.75,Weekday,Friday,Light_Load
19/02/2018 12:00,58.28,88.74,100.00,30.28,0.04,Weekday,Monday,Maximum_Load
21/10/2018 02:30,2.74,53.21,100.00,4.36,0.00,Weekend,Sunday,Light_Load
14/10/2018 20:00,2.99,100.00,25.27,0.00,11.45,Weekend,Sunday,Light_Load
28/04/2018 09:30,69.30,99.81,99.99,4.28,0.90,Weekend,Saturday,Medium_Load
11/09/2018 07:45,2.99,51.86,100.00,4.93,0.00,Weekday,Tuesday,Light_Load
20/12/2018 07:15,3.96,82.62,99.59,2.70,0.36,Weekday,Thursday,Light_Load
28/11/2018 07:15,22.46,81.96,100.00,15.70,0.00,Weekday,Wednesday,Light_Load
19/12/2018 21:45,4.25,100.00,19.00,0.00,21.96,Weekday,Wednesday,Medium_Load
04/11/2018 23:15,2.92,57.27,100.00,4.18,0.00,Weekend,Sunday,Light_Load
26/08/2018 21:15,3.13,100.00,21.97,0.00,13.90,Weekend,Sunday,Medium_Load
16/02/2018 08:15,3.06,65.93,100.00,3.49,0.00,Weekday,Friday,Light_Load
02/04/2018 01:45,2.92,55.65,100.00,4.36,0.00,Weekday,Monday,Light_Load
21/12/2018 20:30,5.44,100.00,24.69,0.00,21.35,Weekday,Friday,Medium_Load
17/07/2018 20:15,37.48,99.12,100.00,5.00,0.00,Weekday,Tuesday,Medium_Load
24/02/2018 10:00,88.78,98.94,100.00,13.00,0.00,Weekend,Saturday,Medium_Load
13/02/2018 06:15,4.75,67.80,100.00,5.15,0.00,Weekday,Tuesday,Light_Load
02/06/2018 23:45,2.88,47.82,100.00,5.29,0.00,Weekend,Saturday,Light_Load
01/09/2018 15:30,26.17,99.98,99.73,0.58,1.94,Weekend,Saturday,Maximum_Load
11/07/2018 13:15,42.88,94.70,99.00,14.54,6.12,Weekday,Wednesday,Maximum_Load
17/02/2018 01:45,3.13,63.08,100.00,3.85,0.00,Weekend,Saturday,Light_Load
12/03/2018 05:45,3.10,69.13,100.00,3.24,0.00,Weekday,Monday,Light_Load
05/05/2018 04:30,2.99,61.64,100.00,3.82,0.00,Weekend,Saturday,Light_Load
30/11/2018 07:00,3.35,71.13,100.00,3.31,0.00,Weekday,Friday,Light_Load
04/05/2018 21:30,3.85,100.00,14.65,0.00,25.99,Weekday,Friday,Medium_Load
04/05/2018 02:15,4.61,66.70,100.00,5.15,0.00,Weekday,Friday,Light_Load
28/10/2018 08:30,2.81,44.98,100.00,5.58,0.00,Weekend,Sunday,Light_Load
29/11/2018 21:45,5.65,100.00,27.16,0.00,20.02,Weekday,Thursday,Medium_Load
08/01/2018 21:15,13.57,99.99,55.57,0.14,20.30,Weekday,Monday,Medium_Load
08/04/2018 16:00,27.00,100.00,95.65,0.00,8.24,Weekend,Sunday,Maximum_Load
19/04/2018 15:30,66.06,89.33,100.00,33.23,0.00,Weekday,Thursday,Maximum_Load
31/05/2018 17:00,39.78,97.76,100.00,8.57,0.00,Weekday,Thursday,Maximum_Load
05/03/2018 00:15,2.99,62.75,100.00,3.71,0.00,Weekday,Monday,Light_Load
05/01/2018 01:15,4.68,65.77,100.00,5.36,0.00,Weekday,Friday,Light_Load
12/07/2018 13:00,4.61,100.00,21.67,0.00,20.77,Weekday,Thursday,Medium_Load
29/03/2018 06:00,3.02,60.64,100.00,3.96,0.00,Weekday,Thursday,Light_Load
13/09/2018 15:15,109.01,89.42,100.00,54.58,0.00,Weekday,Thursday,Maximum_Load
25/10/2018 20:00,57.06,89.72,100.00,28.08,0.00,Weekday,Thursday,Medium_Load
28/06/2018 22:15,3.82,96.68,28.78,1.01,12.71,Weekday,Thursday,Medium_Load
19/06/2018 21:00,14.98,99.92,69.03,0.61,15.70,Weekday,Tuesday,Medium_Load
07/10/2018 22:15,2.59,46.21,99.99,4.97,0.04,Weekend,Sunday,Light_Load
22/07/2018 19:30,3.53,100.00,20.59,0.00,16.78,Weekend,Sunday,Light_Load
06/07/2018 15:45,111.24,92.91,100.00,44.28,0.00,Weekday,Friday,Maximum_Load
25/04/2018 14:15,59.62,91.13,100.00,26.93,0.00,Weekday,Wednesday,Maximum_Load
16/06/2018 12:00,4.68,99.77,74.03,0.32,4.25,Weekend,Saturday,Maximum_Load
02/03/2018 16:15,26.42,100.00,90.17,0.00,12.67,Weekday,Friday,Maximum_Load
10/09/2018 20:00,3.49,100.00,19.33,0.00,17.71,Weekday,Monday,Medium_Load
09/10/2018 13:00,3.89,100.00,25.55,0.00,14.72,Weekday,Tuesday,Medium_Load
03/10/2018 10:00,57.10,84.06,100.00,36.79,0.00,Weekday,Wednesday,Medium_Load
10/09/2018 07:00,2.74,44.33,100.00,5.54,0.00,Weekday,Monday,Light_Load
18/06/2018 13:15,72.65,95.40,99.96,22.82,2.05,Weekday,Monday,Maximum_Load
02/05/2018 02:30,2.88,55.47,100.00,4.32,0.00,Weekday,Wednesday,Light_Load
23/11/2018 23:15,4.68,87.49,100.00,2.59,0.00,Weekday,Friday,Light_Load
30/09/2018 10:00,2.77,100.00,23.11,0.00,11.66,Weekend,Sunday,Light_Load
29/12/2018 05:45,2.99,79.65,100.00,2.27,0.00,Weekend,Saturday,Light_Load
03/02/2018 04:15,5.90,78.35,100.00,4.68,0.00,Weekend,Saturday,Light_Load
10/08/2018 07:30,3.53,57.06,100.00,5.08,0.00,Weekday,Friday,Light_Load
29/11/2018 23:00,4.03,60.82,100.00,5.26,0.00,Weekday,Thursday,Maximum_Load
20/04/2018 23:30,3.46,70.71,100.00,3.46,0.00,Weekday,Friday,Light_Load
27/03/2018 15:15,38.41,99.67,99.99,3.13,0.61,Weekday,Tuesday,Maximum_Load
11/11/2018 13:00,3.02,100.00,24.42,0.00,11.99,Weekend,Sunday,Light_Load
06/05/2018 21:30,3.20,100.00,18.51,0.00,16.99,Weekend,Sunday,Light_Load
20/06/2018 06:30,3.49,48.46,100.00,6.30,0.00,Weekday,Wednesday,Light_Load
18/07/2018 23:15,2.81,100.00,50.05,0.00,4.86,Weekday,Wednesday,Light_Load
13/11/2018 05:30,3.67,49.28,100.00,6.48,0.00,Weekday,Tuesday,Light_Load
29/09/2018 04:00,2.59,53.04,100.00,4.14,0.00,Weekend,Saturday,Light_Load
13/02/2018 08:15,40.46,82.26,100.00,27.97,0.00,Weekday,Tuesday,Light_Load
24/02/2018 01:30,6.70,78.66,100.00,5.26,0.00,Weekend,Saturday,Light_Load
11/06/2018 15:15,88.02,87.86,100.00,47.84,0.00,Weekday,Monday,Maximum_Load
14/01/2018 07:30,4.10,70.97,100.00,4.07,0.00,Weekend,Sunday,Light_Load
26/08/2018 19:15,3.06,100.00,21.77,0.00,13.72,Weekend,Sunday,Medium_Load
27/06/2018 08:45,51.41,72.42,100.00,48.96,0.00,Weekday,Wednesday,Light_Load
10/03/2018 03:45,3.13,75.24,100.00,2.74,0.00,Weekend,Saturday,Light_Load
07/05/2018 04:45,2.95,58.69,100.00,4.07,0.00,Weekday,Monday,Light_Load
01/01/2018 11:45,4.00,100.00,51.26,0.00,6.70,Weekday,Monday,Light_Load
24/05/2018 16:00,86.72,91.32,100.00,38.70,0.00,Weekday,Thursday,Maximum_Load
28/12/2018 04:45,4.10,83.52,99.86,2.70,0.22,Weekday,Friday,Light_Load
02/10/2018 14:45,53.75,82.80,100.00,36.40,0.00,Weekday,Tuesday,Maximum_Load
06/11/2018 08:45,60.37,76.70,100.00,50.51,0.00,Weekday,Tuesday,Light_Load
14/05/2018 00:00,4.54,60.47,100.00,5.98,0.00,Weekday,Monday,Light_Load
13/05/2018 21:15,3.20,100.00,18.58,0.00,16.92,Weekend,Sunday,Light_Load
19/06/2018 10:15,37.26,99.05,99.97,5.18,0.97,Weekday,Tuesday,Maximum_Load
13/12/2018 10:00,56.84,95.37,100.00,17.93,0.00,Weekday,Thursday,Medium_Load
10/02/2018 02:00,7.06,77.27,100.00,5.80,0.00,Weekend,Saturday,Light_Load
01/06/2018 07:30,3.10,50.56,100.00,5.29,0.00,Weekday,Friday,Light_Load
11/01/2018 18:45,116.06,92.44,100.00,47.88,0.00,Weekday,Thursday,Maximum_Load
07/11/2018 18:45,52.49,87.26,100.00,29.38,0.00,Weekday,Wednesday,Maximum_Load
28/03/2018 07:00,2.95,67.32,100.00,3.24,0.00,Weekday,Wednesday,Light_Load
09/06/2018 12:00,2.92,100.00,53.51,0.00,4.61,Weekend,Saturday,Light_Load
24/04/2018 18:30,80.64,86.51,100.00,46.76,0.00,Weekday,Tuesday,Medium_Load
06/06/2018 17:15,88.99,91.39,100.00,39.53,0.00,Weekday,Wednesday,Medium_Load
29/05/2018 04:15,3.06,51.38,100.00,5.11,0.00,Weekday,Tuesday,Light_Load
31/10/2018 16:00,56.88,85.55,100.00,34.42,0.00,Weekday,Wednesday,Maximum_Load
12/01/2018 02:30,4.79,67.61,100.00,5.22,0.00,Weekday,Friday,Light_Load
23/05/2018 23:30,3.38,66.66,100.00,3.78,0.00,Weekday,Wednesday,Light_Load
30/11/2018 16:30,44.75,96.78,100.00,11.63,0.00,Weekday,Friday,Medium_Load
11/09/2018 09:15,115.13,88.19,100.00,61.56,0.00,Weekday,Tuesday,Medium_Load
16/08/2018 12:30,4.64,100.00,31.16,0.00,14.15,Weekday,Thursday,Medium_Load
12/06/2018 11:45,60.77,81.96,100.00,42.48,0.00,Weekday,Tuesday,Maximum_Load
16/02/2018 14:00,3.38,100.00,19.54,0.00,16.96,Weekday,Friday,Light_Load
03/01/2018 07:45,7.92,86.09,100.00,4.68,0.00,Weekday,Wednesday,Light_Load
14/01/2018 14:00,30.78,99.99,98.19,0.47,5.94,Weekend,Sunday,Medium_Load
19/04/2018 14:15,56.81,92.57,100.00,23.22,0.00,Weekday,Thursday,Maximum_Load
25/05/2018 16:30,69.80,82.80,100.00,47.27,0.00,Weekday,Friday,Maximum_Load
21/10/2018 10:45,2.99,100.00,25.58,0.00,11.30,Weekend,Sunday,Light_Load
14/03/2018 05:30,3.31,56.61,100.00,4.82,0.00,Weekday,Wednesday,Light_Load
04/05/2018 07:15,3.02,57.65,100.00,4.28,0.00,Weekday,Friday,Light_Load
09/11/2018 05:00,2.88,56.10,100.00,4.25,0.00,Weekday,Friday,Light_Load
31/07/2018 03:15,2.95,58.69,100.00,4.07,0.00,Weekday,Tuesday,Light_Load
09/09/2018 19:45,2.99,100.00,24.84,0.00,11.66,Weekend,Sunday,Medium_Load
13/08/2018 06:45,2.74,46.76,100.00,5.18,0.00,Weekday,Monday,Light_Load
20/09/2018 17:15,50.33,86.34,100.00,29.41,0.00,Weekday,Thursday,Medium_Load
05/06/2018 10:30,49.97,87.34,100.00,27.86,0.00,Weekday,Tuesday,Maximum_Load
27/03/2018 18:00,30.31,100.00,95.71,0.00,9.18,Weekday,Tuesday,Medium_Load
06/10/2018 17:00,84.56,92.92,100.00,33.62,0.00,Weekend,Saturday,Maximum_Load
24/03/2018 19:30,4.46,100.00,16.76,0.00,26.24,Weekend,Saturday,Medium_Load
23/01/2018 04:30,38.12,81.17,100.00,27.43,0.00,Weekday,Tuesday,Light_Load
28/07/2018 03:00,3.64,51.99,100.00,5.98,0.00,Weekend,Saturday,Light_Load
18/07/2018 12:00,47.59,72.20,100.00,45.61,0.00,Weekday,Wednesday,Maximum_Load
17/10/2018 15:45,67.39,81.35,100.00,48.17,0.00,Weekday,Wednesday,Maximum_Load
19/02/2018 08:45,74.48,78.73,100.00,58.32,0.00,Weekday,Monday,Light_Load
31/10/2018 22:30,4.14,48.23,100.00,7.52,0.00,Weekday,Wednesday,Medium_Load
05/10/2018 00:45,3.42,46.68,100.00,6.48,0.00,Weekday,Friday,Light_Load
13/09/2018 02:45,2.99,47.23,100.00,5.58,0.00,Weekday,Thursday,Light_Load
23/06/2018 00:45,2.70,52.04,100.00,4.43,0.00,Weekend,Saturday,Light_Load
10/02/2018 22:15,4.64,93.50,28.95,1.76,15.34,Weekend,Saturday,Light_Load
11/05/2018 09:45,69.08,87.92,100.00,37.44,0.00,Weekday,Friday,Medium_Load
